grid_cell,block_label,source_short,n_events,n_observers,n_dates,mean_duration_min
3214,2000-2004,Combined,8,5,8,NA
3213,2010-2014,Combined,7,6,6,NA
1162,2010-2014,Combined,5,4,5,NA
1090,2010-2014,Combined,6,6,6,657.2727272727273
1235,2010-2014,Combined,2,2,2,855
1305,2015-2019,Combined,2,2,2,540
1237,2015-2019,Combined,18,13,16,1055.294117647059
1238,2015-2019,Combined,1,1,1,570
1090,2015-2019,Combined,16,15,15,10937.5
1235,2015-2019,Combined,5,5,5,168.17391304347825
2612,2015-2019,Combined,11,11,8,120
3295,2015-2019,Combined,8,5,7,2502.4793388429753
1093,2015-2019,Combined,2,2,2,360
1243,2015-2019,Combined,7,4,7,NA
1315,2015-2019,Combined,5,2,5,61
952,2015-2019,Combined,1,1,1,9360
1090,2020-2024,Combined,119,108,88,652.8933189655176
1305,2020-2024,Combined,29,25,27,242.62105263157892
1586,2020-2024,Combined,7,6,7,293.1818181818182
1307,2020-2024,Combined,4,3,4,2397.953488372093
1091,2020-2024,Combined,3,3,3,129
1238,2020-2024,Combined,23,15,13,448.5452054794519
1306,2020-2024,Combined,6,6,6,291.6590909090909
1380,2020-2024,Combined,25,24,21,284.63483146067426
3149,2020-2024,Combined,1,1,1,15.333333333333334
1089,2020-2024,Combined,2,2,2,60
1587,2020-2024,Combined,8,7,8,282.14285714285717
1023,2020-2024,Combined,1,1,1,150
812,2020-2024,Combined,12,11,10,64.72972972972973
1309,2020-2024,Combined,41,36,29,425.64403292181095
806,2020-2024,Combined,15,13,11,554.7559055118112
3007,2020-2024,Combined,1,1,1,60
1660,2000-2004,Combined,3,3,3,NA
1241,2000-2004,Combined,2,2,2,NA
950,2000-2004,Combined,1,1,1,NA
1169,2005-2009,Combined,13,8,10,NA
1384,2005-2009,Combined,7,1,7,NA
951,2005-2009,Combined,2,2,1,NA
809,2005-2009,Combined,7,5,5,NA
738,2005-2009,Combined,2,2,1,NA
884,2005-2009,Combined,4,2,2,NA
737,2010-2014,Combined,6,5,4,675
1315,2010-2014,Combined,4,3,3,NA
1094,2010-2014,Combined,3,3,3,NA
1969,2010-2014,Combined,9,7,9,NA
1384,2015-2019,Combined,12,12,8,534.7826086956521
1242,2015-2019,Combined,3,3,2,795
1456,2015-2019,Combined,12,11,7,600
1880,2015-2019,Combined,1,1,1,NA
1900,2020-2024,Combined,31,27,24,85.44025157232704
1540,2020-2024,Combined,6,4,6,1291.7407407407406
1743,2020-2024,Combined,9,6,5,47.79329608938548
1816,2020-2024,Combined,2,2,2,2190.186440677966
1592,2020-2024,Combined,5,5,4,189.09375
1591,2020-2024,Combined,11,7,11,142.02912621359224
1175,2020-2024,Combined,14,12,14,172.19072164948454
1660,2005-2009,Combined,2,2,2,NA
883,2010-2014,Combined,2,2,2,NA
1660,2010-2014,Combined,17,12,13,596.8831168831169
1521,2015-2019,Combined,2,1,2,NA
1092,2015-2019,Combined,6,1,6,NA
1022,2015-2019,Combined,18,14,11,NA
1022,2020-2024,Combined,170,135,82,129.9606824925816
1064,2000-2004,Combined,7,4,6,NA
557,2000-2004,Combined,1,1,1,NA
996,2005-2009,Combined,6,5,6,NA
1064,2005-2009,Combined,9,4,6,NA
1213,2010-2014,Combined,2,1,2,NA
1212,2010-2014,Combined,2,2,2,NA
996,2010-2014,Combined,7,6,7,309600
1075,2010-2014,Combined,3,1,3,NA
1353,2015-2019,Combined,11,2,11,NA
1629,2015-2019,Combined,8,8,7,189
860,2015-2019,Combined,3,3,2,NA
418,2015-2019,Combined,1,1,1,NA
1272,2015-2019,Combined,22,13,11,210
993,2015-2019,Combined,11,5,11,NA
1426,2015-2019,Combined,3,1,3,NA
1352,2015-2019,Combined,9,2,9,NA
858,2015-2019,Combined,10,1,10,NA
629,2015-2019,Combined,3,3,3,9180
699,2015-2019,Combined,12,6,9,NA
1206,2015-2019,Combined,4,3,4,336
1066,2015-2019,Combined,3,2,3,NA
1989,2015-2019,Combined,19,9,7,3838.747572815534
921,2015-2019,Combined,2,2,2,2234
849,2015-2019,Combined,2,1,2,NA
850,2015-2019,Combined,20,15,18,425140.53191489365
777,2015-2019,Combined,6,5,5,NA
923,2015-2019,Combined,13,13,9,571.6981132075472
708,2015-2019,Combined,1,1,1,NA
636,2015-2019,Combined,2,1,2,NA
563,2015-2019,Combined,1,1,1,NA
635,2015-2019,Combined,2,2,2,NA
637,2015-2019,Combined,2,1,2,NA
717,2015-2019,Combined,1,1,1,NA
1075,2015-2019,Combined,3,2,3,2880
1076,2015-2019,Combined,1,1,1,NA
992,2015-2019,Combined,8,2,6,NA
991,2015-2019,Combined,7,2,5,NA
1775,2015-2019,Combined,2,2,2,540
1847,2015-2019,Combined,8,6,8,NA
3280,2015-2019,Combined,30,20,21,1270
1281,2020-2024,Combined,72,5,67,4235.51724137931
1066,2020-2024,Combined,47,9,28,115.14968553459114
923,2020-2024,Combined,50,25,42,2313.072639225183
628,2020-2024,Combined,18,18,14,108.0794701986755
698,2020-2024,Combined,12,11,9,120.82329317269075
556,2020-2024,Combined,30,25,22,520.4596100278552
555,2020-2024,Combined,19,15,13,101.42857142857143
1138,2020-2024,Combined,18,6,12,225.71813285457813
1073,2020-2024,Combined,5,5,5,27577.5
857,2020-2024,Combined,6,5,6,330.1951219512195
1416,2020-2024,Combined,43,34,26,213.3366555924696
710,2020-2024,Combined,5,2,3,603.2638888888889
1641,2020-2024,Combined,20,12,19,102.49462365591398
1492,2020-2024,Combined,6,6,6,8168.14
1854,2020-2024,Combined,22,19,21,73.82857142857142
1352,2020-2024,Combined,20,13,17,148.25384615384618
883,2005-2009,Combined,1,1,1,NA
664,2010-2014,Combined,15,8,13,789.2307692307693
738,2010-2014,Combined,6,4,5,NA
1587,2010-2014,Combined,1,1,1,300
1029,2020-2024,Combined,4,4,4,772.8
878,2020-2024,Combined,6,6,3,1635.849056603774
948,2020-2024,Combined,9,7,8,197.52212389380531
1994,2005-2009,Combined,1,1,1,NA
920,2005-2009,Combined,2,2,2,NA
1978,2005-2009,Combined,1,1,1,NA
850,2005-2009,Combined,5,2,5,480
2135,2010-2014,Combined,5,5,5,600
1481,2010-2014,Combined,4,3,4,NA
1425,2010-2014,Combined,56,6,50,NA
1710,2010-2014,Combined,2,2,2,NA
3134,2010-2014,Combined,60,1,60,NA
1553,2010-2014,Combined,3,3,3,2231.6447368421054
1064,2010-2014,Combined,18,11,15,NA
2358,2010-2014,Combined,20,7,14,NA
554,2010-2014,Combined,3,3,2,360
1979,2015-2019,Combined,57,25,50,461.4772727272727
1417,2015-2019,Combined,4,2,4,5160
1345,2015-2019,Combined,7,7,3,NA
2131,2015-2019,Combined,14,8,14,461.5384615384616
698,2015-2019,Combined,12,9,7,641.25
2791,2015-2019,Combined,5,3,4,240
1064,2015-2019,Combined,10,7,9,473.55555555555554
920,2015-2019,Combined,4,4,4,NA
2129,2015-2019,Combined,12,4,12,140.76923076923077
1567,2015-2019,Combined,13,4,13,NA
1553,2015-2019,Combined,4,4,4,540
1481,2015-2019,Combined,7,4,7,NA
1568,2015-2019,Combined,8,4,8,120
1903,2015-2019,Combined,84,64,66,1748.721991701245
1701,2015-2019,Combined,2,2,2,NA
1344,2015-2019,Combined,6,2,4,NA
1993,2015-2019,Combined,5,2,5,3070.301204819277
1205,2015-2019,Combined,3,3,3,44700
1133,2015-2019,Combined,5,4,5,1068
1551,2015-2019,Combined,3,2,3,17400
1626,2015-2019,Combined,17,2,17,NA
1923,2015-2019,Combined,9,3,9,NA
1276,2015-2019,Combined,1,1,1,NA
1065,2015-2019,Combined,1,1,1,NA
564,2015-2019,Combined,1,1,1,NA
999,2015-2019,Combined,3,2,3,NA
1687,2015-2019,Combined,14,12,12,115.22727272727272
2054,2015-2019,Combined,11,3,6,780
1481,2020-2024,Combined,8,7,7,174.17647058823528
2196,2020-2024,Combined,29,17,25,658.6371681415928
1553,2020-2024,Combined,31,21,28,794.8444444444445
1555,2020-2024,Combined,20,15,19,133.7809917355372
1776,2020-2024,Combined,20,12,19,95.52941176470591
1834,2020-2024,Combined,21,15,21,6440.62
1629,2020-2024,Combined,63,56,53,179.20668693009117
1487,2020-2024,Combined,17,17,16,381.05309734513276
1767,2020-2024,Combined,92,4,92,81.90665236051494
1415,2020-2024,Combined,33,24,23,518.242
858,2020-2024,Combined,3,3,3,406.5
1063,2020-2024,Combined,3,3,3,210
1840,2020-2024,Combined,12,5,11,163.92857142857144
1139,2020-2024,Combined,7,3,7,151.14705882352942
1921,2020-2024,Combined,32,12,31,65.88719512195124
1627,2020-2024,Combined,7,7,5,206.91588785046733
1631,2020-2024,Combined,26,17,25,145.67010309278356
1982,2020-2024,Combined,22,12,20,62.475903614457835
1626,2020-2024,Combined,16,9,14,109.71022727272728
1486,2020-2024,Combined,15,15,14,100.36216216216216
1839,2020-2024,Combined,29,11,26,127.42914979757086
717,2020-2024,Combined,6,5,6,94.89795918367346
1345,2020-2024,Combined,20,16,20,461.3259259259259
1689,2020-2024,Combined,7,5,5,244.12087912087907
995,2020-2024,Combined,3,2,3,60
1762,2020-2024,Combined,14,7,14,645.875
921,2020-2024,Combined,9,6,6,220.67543859649126
270,2020-2024,Combined,12,12,9,2888.4189944134077
2053,2020-2024,Combined,2,2,1,60
636,2020-2024,Combined,3,3,3,208.63636363636363
736,2005-2009,Combined,3,3,2,NA
3343,2020-2024,Combined,6,6,3,NA
2917,2015-2019,Combined,5,2,5,914.5454545454545
2909,2005-2009,Combined,5,1,5,NA
2758,2010-2014,Combined,1,1,1,NA
3205,2005-2009,Combined,1,1,1,NA
3203,2010-2014,Combined,3,1,3,NA
3128,2010-2014,Combined,2,2,2,NA
2911,2000-2004,Combined,5,5,4,NA
2610,2000-2004,Combined,2,1,2,NA
1162,2000-2004,Combined,1,1,1,NA
1495,2000-2004,Combined,2,2,2,NA
1903,2000-2004,Combined,28,16,21,12305760
1973,2000-2004,Combined,6,5,4,NA
2490,2000-2004,Combined,10,9,7,NA
1975,2000-2004,Combined,14,10,12,NA
2484,2000-2004,Combined,1,1,1,NA
2837,2000-2004,Combined,1,1,1,NA
1201,2000-2004,Combined,3,1,3,NA
2933,2000-2004,Combined,2,1,2,NA
3208,2000-2004,Combined,3,3,3,NA
2046,2000-2004,Combined,15,9,13,NA
993,2005-2009,Combined,2,2,2,NA
2338,2005-2009,Combined,8,5,8,NA
950,2005-2009,Combined,3,3,3,NA
1618,2005-2009,Combined,3,1,3,NA
1976,2005-2009,Combined,13,8,12,NA
1430,2005-2009,Combined,4,4,3,NA
1588,2005-2009,Combined,3,1,3,NA
2613,2005-2009,Combined,73,26,55,NA
1731,2005-2009,Combined,1,1,1,NA
2484,2005-2009,Combined,5,4,5,NA
557,2005-2009,Combined,2,2,2,NA
1903,2005-2009,Combined,22,13,21,NA
3642,2005-2009,Combined,4,3,4,NA
2193,2005-2009,Combined,2,1,2,NA
1979,2005-2009,Combined,3,2,3,NA
2133,2005-2009,Combined,9,4,9,NA
3075,2005-2009,Combined,6,3,6,NA
1975,2005-2009,Combined,13,9,12,NA
483,2005-2009,Combined,2,1,2,NA
772,2005-2009,Combined,1,1,1,NA
1998,2005-2009,Combined,10,3,10,NA
3570,2010-2014,Combined,2,1,2,NA
1975,2010-2014,Combined,21,10,18,NA
1569,2010-2014,Combined,2,1,2,NA
1803,2010-2014,Combined,9,8,7,2100
1687,2010-2014,Combined,11,1,11,NA
3357,2010-2014,Combined,1,1,1,NA
666,2010-2014,Combined,1,1,1,NA
2332,2010-2014,Combined,11,7,10,NA
1731,2010-2014,Combined,15,7,11,5
3271,2010-2014,Combined,5,5,4,NA
2196,2010-2014,Combined,1,1,1,NA
2046,2010-2014,Combined,31,21,25,NA
1272,2010-2014,Combined,1,1,1,6360
3146,2010-2014,Combined,5,1,5,NA
2068,2010-2014,Combined,3,2,3,NA
2194,2010-2014,Combined,23,20,18,5760
1564,2010-2014,Combined,5,5,3,NA
1698,2010-2014,Combined,7,4,7,0
2117,2010-2014,Combined,12,10,8,NA
702,2010-2014,Combined,2,2,1,480
2047,2010-2014,Combined,8,6,8,NA
2193,2010-2014,Combined,6,5,5,NA
2117,2015-2019,Combined,18,13,16,62.028985507246375
2338,2015-2019,Combined,48,45,30,NA
1358,2015-2019,Combined,6,6,4,95.71428571428571
1287,2015-2019,Combined,2,2,2,NA
271,2015-2019,Combined,2,2,1,NA
199,2015-2019,Combined,8,2,4,NA
1610,2015-2019,Combined,2,2,1,0
1273,2015-2019,Combined,8,6,8,120
628,2015-2019,Combined,3,3,2,NA
1144,2015-2019,Combined,1,1,1,NA
1483,2015-2019,Combined,3,3,2,240
1625,2015-2019,Combined,3,2,3,NA
1416,2015-2019,Combined,4,3,4,94
1430,2015-2019,Combined,12,11,11,NA
2046,2015-2019,Combined,55,41,35,315.47058823529414
2044,2015-2019,Combined,6,5,5,NA
1900,2015-2019,Combined,11,7,5,542
2193,2015-2019,Combined,28,21,22,1139.248366013072
1425,2015-2019,Combined,73,14,73,240
1554,2015-2019,Combined,18,6,15,168.3409090909091
807,2015-2019,Combined,6,5,3,NA
1414,2015-2019,Combined,6,1,6,NA
2488,2015-2019,Combined,3,2,3,NA
1642,2015-2019,Combined,4,4,3,120
1196,2015-2019,Combined,5,4,5,NA
1486,2015-2019,Combined,3,3,3,NA
2342,2015-2019,Combined,4,2,4,NA
1200,2015-2019,Combined,10,7,4,NA
1566,2015-2019,Combined,1,1,1,NA
2348,2015-2019,Combined,2,2,2,60
1357,2015-2019,Combined,2,2,1,NA
1522,2015-2019,Combined,2,1,2,NA
884,2015-2019,Combined,2,1,2,NA
1487,2015-2019,Combined,4,4,3,1680
1698,2020-2024,Combined,17,15,16,1049.6498054474714
1680,2020-2024,Combined,10,9,9,97.08333333333334
1058,2020-2024,Combined,4,4,3,338.57142857142856
772,2020-2024,Combined,10,8,9,85.18348623853211
2385,2020-2024,Combined,3,3,3,396.7
2112,2020-2024,Combined,32,32,17,279.97395833333337
2117,2020-2024,Combined,84,73,44,443.5
2044,2020-2024,Combined,18,9,17,258.4871794871795
2113,2020-2024,Combined,10,10,8,291.6730769230769
1200,2020-2024,Combined,9,7,9,46.77777777777778
3127,2020-2024,Combined,3,2,3,NA
1835,2020-2024,Combined,3,2,3,188.9189189189189
1748,2020-2024,Combined,6,5,6,63.076923076923066
1609,2020-2024,Combined,63,47,59,197.5714285714286
1853,2020-2024,Combined,1,1,1,NA
1536,2020-2024,Combined,7,7,6,292.15
341,2020-2024,Combined,10,10,9,492.64000000000004
418,2020-2024,Combined,6,5,6,231.3793103448276
1428,2020-2024,Combined,15,9,14,134.40740740740742
989,2020-2024,Combined,6,6,5,273
271,2020-2024,Combined,8,7,7,1188.8658536585365
199,2020-2024,Combined,8,5,8,56.666666666666664
2469,2020-2024,Combined,30,24,26,189.01754385964912
986,2020-2024,Combined,5,4,4,60
916,2020-2024,Combined,6,4,6,174.92857142857136
2684,2020-2024,Combined,73,69,58,183.32360097323604
2686,2020-2024,Combined,45,38,32,95.64044943820224
851,2020-2024,Combined,3,2,3,53.75
712,2020-2024,Combined,8,7,7,94.85526315789474
1521,2020-2024,Combined,4,4,3,60
2616,2020-2024,Combined,41,40,29,318.8151815181518
1569,2020-2024,Combined,4,4,4,225
1349,2020-2024,Combined,1,1,1,60
1910,2020-2024,Combined,6,3,5,60
2130,2020-2024,Combined,79,46,68,288.63398058252415
1280,2020-2024,Combined,1,1,1,420
561,2020-2024,Combined,4,3,3,2027.3333333333335
1676,2020-2024,Combined,3,3,3,1184.3157894736842
1142,2020-2024,Combined,3,3,3,60
2187,2020-2024,Combined,2,2,2,60
917,2020-2024,Combined,3,3,2,60
2312,2020-2024,Combined,2,2,2,119.08163265306122
2240,2020-2024,Combined,10,9,10,482.74011299435034
813,2020-2024,Combined,6,6,5,142.11111111111111
845,2020-2024,Combined,21,16,21,1330.4864864864862
1831,2020-2024,Combined,30,29,19,217.98353909465018
1355,2020-2024,Combined,2,1,2,547.5
666,2020-2024,Combined,32,29,27,235.88414634146343
276,2020-2024,Combined,1,1,1,60
994,2020-2024,Combined,3,2,3,60
1485,2020-2024,Combined,23,20,21,107.37662337662339
2535,2020-2024,Combined,1,1,1,60
2265,2020-2024,Combined,33,26,26,764.6554404145076
1764,2020-2024,Combined,8,7,5,192.56190476190477
1969,2020-2024,Combined,82,72,36,209.08533916849004
1172,2020-2024,Combined,4,3,4,484.3658536585366
1099,2020-2024,Combined,2,2,2,60
2458,2020-2024,Combined,12,9,12,412.3026315789474
1974,2020-2024,Combined,73,65,46,394.49798387096814
2618,2010-2014,Combined,2,2,2,9981.818181818182
2688,2010-2014,Combined,1,1,1,0
2624,2015-2019,Combined,3,3,3,100.71428571428571
2553,2015-2019,Combined,29,26,22,1709.0625
2624,2020-2024,Combined,27,4,27,1155.1050583657582
2695,2020-2024,Combined,68,44,60,317.3360655737704
2407,2020-2024,Combined,21,16,21,452.52173913043464
2692,2020-2024,Combined,12,8,12,82.30215827338128
2696,2020-2024,Combined,4,2,4,10119.866666666667
416,2000-2004,Combined,2,1,2,NA
1358,2005-2009,Combined,1,1,1,NA
1500,2005-2009,Combined,2,1,2,2242.258064516129
1570,2005-2009,Combined,2,2,1,NA
592,2010-2014,Combined,7,5,5,NA
1499,2010-2014,Combined,1,1,1,NA
1211,2010-2014,Combined,5,3,5,NA
128,2015-2019,Combined,2,2,2,NA
1070,2015-2019,Combined,1,1,1,NA
1698,2015-2019,Combined,4,4,3,NA
1498,2015-2019,Combined,1,1,1,NA
560,2015-2019,Combined,4,3,4,NA
1349,2015-2019,Combined,2,1,2,NA
1360,2015-2019,Combined,4,4,2,NA
1288,2015-2019,Combined,3,2,3,NA
855,2015-2019,Combined,4,3,4,381600
1284,2015-2019,Combined,7,2,7,NA
488,2015-2019,Combined,1,1,1,NA
1215,2015-2019,Combined,2,2,2,NA
997,2015-2019,Combined,8,3,8,157
1498,2020-2024,Combined,35,25,30,1855.0470588235294
1282,2020-2024,Combined,12,5,12,81.17647058823529
1003,2020-2024,Combined,1,1,1,NA
198,2020-2024,Combined,1,1,1,NA
1144,2020-2024,Combined,23,7,23,622.1807228915662
128,2020-2024,Combined,10,9,9,85.95238095238095
342,2020-2024,Combined,6,6,6,205.3846153846154
1141,2020-2024,Combined,1,1,1,190
927,2020-2024,Combined,4,1,4,10495.046511627907
704,2020-2024,Combined,5,3,5,1479.1111111111113
1069,2020-2024,Combined,11,8,11,1402.784810126582
1712,2020-2024,Combined,11,9,11,157.3039215686275
1354,2020-2024,Combined,8,3,8,60
1214,2020-2024,Combined,3,1,3,60
1143,2020-2024,Combined,9,9,8,191.84
3130,2000-2004,Combined,2,1,2,NA
2750,2000-2004,Combined,1,1,1,NA
3071,2000-2004,Combined,6,4,5,NA
3069,2000-2004,Combined,6,3,5,NA
2502,2000-2004,Combined,11,7,7,NA
2576,2000-2004,Combined,1,1,1,NA
2694,2005-2009,Combined,7,6,5,NA
2768,2005-2009,Combined,8,5,8,NA
3204,2005-2009,Combined,3,1,3,NA
3202,2005-2009,Combined,3,2,3,NA
2501,2005-2009,Combined,7,6,5,NA
3056,2005-2009,Combined,4,2,4,NA
2853,2005-2009,Combined,2,2,2,NA
3067,2005-2009,Combined,9,7,9,NA
2625,2005-2009,Combined,3,3,3,NA
2982,2005-2009,Combined,4,4,3,NA
2634,2005-2009,Combined,9,3,9,NA
2718,2010-2014,Combined,15,4,12,143.63636363636363
2412,2010-2014,Combined,4,3,4,NA
2631,2010-2014,Combined,9,8,9,NA
2841,2010-2014,Combined,2,2,2,NA
2921,2010-2014,Combined,1,1,1,NA
2410,2010-2014,Combined,9,9,8,NA
3129,2010-2014,Combined,7,2,6,NA
2354,2010-2014,Combined,4,1,4,NA
2561,2010-2014,Combined,2,1,2,NA
2711,2010-2014,Combined,1,1,1,NA
2840,2010-2014,Combined,2,1,2,NA
3206,2010-2014,Combined,4,2,4,NA
2920,2015-2019,Combined,11,7,9,0
2273,2015-2019,Combined,2,1,2,NA
2921,2015-2019,Combined,6,2,6,NA
2783,2015-2019,Combined,5,4,5,1440
2995,2015-2019,Combined,5,4,5,NA
3130,2015-2019,Combined,5,3,5,NA
2632,2015-2019,Combined,2,2,2,300
2999,2015-2019,Combined,8,3,8,15
2679,2015-2019,Combined,3,2,3,545.7446808510638
2750,2015-2019,Combined,7,6,5,522.5
2847,2015-2019,Combined,1,1,1,NA
2058,2015-2019,Combined,5,2,5,480.5357142857143
2424,2015-2019,Combined,2,2,2,179
2497,2015-2019,Combined,4,2,4,NA
3202,2015-2019,Combined,1,1,1,NA
2838,2015-2019,Combined,11,8,10,NA
2576,2015-2019,Combined,3,3,3,120.85714285714285
2559,2015-2019,Combined,2,2,2,NA
3204,2020-2024,Combined,10,3,10,NA
2481,2020-2024,Combined,18,17,13,254.0384615384616
2058,2020-2024,Combined,3,3,3,60
2988,2020-2024,Combined,10,9,10,110
3063,2020-2024,Combined,4,4,4,211.1764705882353
2128,2020-2024,Combined,9,8,9,111.3157894736842
2274,2020-2024,Combined,4,4,4,60
2268,2005-2009,Combined,2,1,2,NA
2270,2005-2009,Combined,1,1,1,NA
2199,2005-2009,Combined,4,2,4,NA
2410,2005-2009,Combined,9,6,7,NA
2268,2010-2014,Combined,8,6,6,NA
2204,2015-2019,Combined,2,2,2,NA
2198,2015-2019,Combined,1,1,1,540
2418,2015-2019,Combined,3,3,3,NA
2195,2020-2024,Combined,26,15,18,849.3816425120775
1632,2000-2004,Combined,5,4,5,NA
2205,2000-2004,Combined,3,3,3,NA
1994,2000-2004,Combined,1,1,1,NA
2428,2000-2004,Combined,6,5,6,NA
2050,2000-2004,Combined,5,3,5,NA
2191,2005-2009,Combined,1,1,1,NA
1765,2010-2014,Combined,7,4,5,210
1491,2010-2014,Combined,2,2,2,NA
2210,2010-2014,Combined,4,2,4,NA
2066,2010-2014,Combined,1,1,1,NA
2058,2010-2014,Combined,3,3,2,0
1774,2010-2014,Combined,1,1,1,NA
2061,2015-2019,Combined,21,1,21,NA
1926,2015-2019,Combined,3,2,3,NA
1978,2015-2019,Combined,2,2,2,NA
2049,2015-2019,Combined,12,3,11,0
2055,2015-2019,Combined,4,1,4,112.7
2211,2015-2019,Combined,1,1,1,NA
1703,2015-2019,Combined,1,1,1,NA
1774,2015-2019,Combined,5,4,4,5253
1920,2020-2024,Combined,20,4,20,139.1974248927039
1421,2020-2024,Combined,1,1,1,NA
2064,2020-2024,Combined,11,9,11,30583.447058823524
1992,2020-2024,Combined,9,5,9,80.17391304347827
1701,2020-2024,Combined,18,13,17,65.28571428571429
1987,2020-2024,Combined,5,5,5,197.57575757575756
1908,2020-2024,Combined,9,8,9,238.48101265822783
1628,2020-2024,Combined,1,1,1,60
2765,2000-2004,Combined,2,2,2,NA
2767,2000-2004,Combined,2,2,2,NA
2618,2000-2004,Combined,1,1,1,NA
2913,2005-2009,Combined,1,1,1,NA
2692,2005-2009,Combined,2,2,1,NA
2620,2005-2009,Combined,5,3,2,NA
2767,2005-2009,Combined,5,4,5,NA
2838,2005-2009,Combined,2,2,2,NA
2615,2005-2009,Combined,2,2,1,NA
2481,2010-2014,Combined,13,9,9,NA
2697,2010-2014,Combined,1,1,1,NA
2910,2015-2019,Combined,7,6,6,NA
2694,2015-2019,Combined,10,10,9,NA
2546,2015-2019,Combined,3,3,1,NA
2678,2015-2019,Combined,7,4,3,NA
2826,2015-2019,Combined,4,4,2,NA
3344,2005-2009,Combined,4,4,4,NA
2122,2000-2004,Combined,6,2,6,NA
738,2000-2004,Combined,1,1,1,NA
2337,2000-2004,Combined,1,1,1,NA
2117,2000-2004,Combined,13,9,11,NA
1972,2000-2004,Combined,1,1,1,NA
1028,2005-2009,Combined,10,1,10,NA
2122,2005-2009,Combined,5,3,5,NA
2039,2010-2014,Combined,8,1,8,NA
1766,2010-2014,Combined,9,7,8,200
1693,2010-2014,Combined,3,2,3,1400
2100,2010-2014,Combined,1,1,1,NA
1449,2010-2014,Combined,5,3,3,NA
1238,2010-2014,Combined,1,1,1,0
666,2015-2019,Combined,4,4,3,NA
1308,2015-2019,Combined,2,2,2,720
1748,2015-2019,Combined,1,1,1,NA
778,2015-2019,Combined,5,3,3,0
2686,2015-2019,Combined,3,3,3,720
2406,2015-2019,Combined,4,4,3,180
1896,2015-2019,Combined,3,3,2,NA
2407,2015-2019,Combined,7,6,6,156.92307692307693
2039,2015-2019,Combined,6,6,5,6715.384615384615
1973,2020-2024,Combined,118,108,60,523.6043329532496
2040,2020-2024,Combined,79,69,53,541.419696969697
1757,2020-2024,Combined,16,13,11,240.61538461538456
2046,2020-2024,Combined,153,143,77,210.8266932270916
2336,2020-2024,Combined,28,23,27,239.46195652173915
2614,2020-2024,Combined,44,40,33,489.26685393258373
1895,2020-2024,Combined,1,1,1,NA
1821,2020-2024,Combined,2,2,2,60
1476,2020-2024,Combined,4,3,4,60
1549,2020-2024,Combined,1,1,1,320
1692,2020-2024,Combined,6,4,6,152
2191,2020-2024,Combined,10,10,9,694.4923076923076
1972,2020-2024,Combined,11,10,10,416.2941176470588
1749,2020-2024,Combined,5,5,5,289.45454545454544
